,iid_pid,gender,condtn,samerace,race_o,field_cd,race,goal,date,go_out,career_c,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,match
5407,1397,1,2,1,2.0,10.0,2.0,2.0,5.0,2.0,2.0,-7.0,22.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,7.0,7.0,7.0,7.0,6.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,1
5408,1396,1,2,1,2.0,10.0,2.0,2.0,5.0,2.0,2.0,1.0,30.0,20.0,25.0,15.0,15.0,15.0,10.0,7.0,8.0,7.0,7.0,5.0,4.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,0
5409,1395,1,2,0,3.0,10.0,2.0,2.0,5.0,2.0,2.0,14.0,32.0,30.0,30.0,30.0,5.0,0.0,5.0,4.0,6.0,7.0,4.0,7.0,3.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,0
5410,1394,1,2,0,3.0,10.0,2.0,2.0,5.0,2.0,2.0,4.0,35.0,10.0,32.0,20.0,12.0,11.0,15.0,8.0,6.0,7.0,7.0,7.0,6.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,0
5411,1393,1,2,0,6.0,10.0,2.0,2.0,5.0,2.0,2.0,1.0,25.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,9.0,10.0,7.0,8.0,8.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,0
5412,1392,1,2,1,2.0,10.0,2.0,2.0,5.0,2.0,2.0,-4.0,28.0,10.0,10.0,20.0,20.0,20.0,20.0,8.0,8.0,9.0,8.0,7.0,6.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,0
5413,1391,1,2,0,4.0,10.0,2.0,2.0,5.0,2.0,2.0,23.0,27.0,10.0,20.0,20.0,10.0,20.0,20.0,8.0,8.0,8.0,8.0,8.094385044682367,8.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,0
5414,1390,1,2,0,4.0,10.0,2.0,2.0,5.0,2.0,2.0,-27.0,26.0,10.0,20.0,15.0,20.0,20.0,15.0,7.0,7.0,7.0,7.0,7.0,7.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,0
5415,1389,1,2,0,3.0,10.0,2.0,2.0,5.0,2.0,2.0,14.0,23.0,10.0,25.0,20.0,10.0,20.0,15.0,9.0,5.0,9.0,7.723645532876835,7.145402815289508,2.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,0
5416,1388,1,2,1,2.0,10.0,2.0,2.0,5.0,2.0,2.0,-5.0,22.0,15.0,20.0,20.0,20.0,15.0,10.0,6.0,5.0,6.0,7.0,6.0,7.0,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,1
5417,1387,1,2,1,2.0,10.0,2.0,2.0,5.0,2.0,2.0,8.0,34.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,8.0,10.0,8.0,7.636182914458012,7.903971112493104,29.0,4.0,1.0,35968.0,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,5.0,50.0,7.0,20.0,23.0,0.0,0.0,0
5418,1386,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,55.0,29.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,26.0,3.0,6.0,55179.75178515085,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5419,1385,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,56.0,29.0,10.0,20.0,20.0,20.0,20.0,10.0,3.0,9.0,10.0,6.0,9.0,5.0,26.0,3.0,6.0,42362.11875674417,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5420,1384,1,2,0,6.0,5.0,3.0,1.0,7.0,1.0,2.0,28.0,25.0,15.0,3.0,50.0,20.0,2.0,10.0,4.0,6.0,6.0,6.0,6.0,5.0,26.0,3.0,6.0,52561.1657704825,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5421,1383,1,2,0,4.0,5.0,3.0,1.0,7.0,1.0,2.0,13.0,23.0,15.0,21.0,18.0,18.0,10.0,18.0,5.0,5.0,6.0,5.0,6.0,7.0,26.0,3.0,6.0,49333.85259885552,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5422,1382,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,64.0,27.0,25.0,15.0,20.0,20.0,20.0,0.0,6.0,10.0,9.0,7.0,8.0,6.0,26.0,3.0,6.0,55380.25852689495,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5423,1381,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,-6.0,23.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,7.0,9.0,2.0,10.0,3.0,26.0,3.0,6.0,30599.41030963567,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5424,1380,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,16.0,23.0,15.0,15.0,20.0,15.0,15.0,20.0,3.0,6.0,6.0,5.0,7.0,4.0,26.0,3.0,6.0,43442.60514366526,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5425,1379,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,11.0,22.0,15.0,20.0,20.0,20.0,5.0,20.0,6.0,7.0,7.0,4.0,6.238215488770558,5.6806749112125035,26.0,3.0,6.0,53562.66148087563,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5426,1378,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,71.0,30.0,20.0,25.0,15.0,15.0,15.0,10.0,5.0,5.0,6.0,6.0,6.0,2.0,26.0,3.0,6.0,52244.82801571402,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5427,1377,1,2,1,3.0,5.0,3.0,1.0,7.0,1.0,2.0,44.0,32.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,8.0,8.0,6.0,6.0,5.0,26.0,3.0,6.0,43103.47913639906,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5428,1376,1,2,1,3.0,5.0,3.0,1.0,7.0,1.0,2.0,32.0,35.0,10.0,32.0,20.0,12.0,11.0,15.0,4.0,8.0,8.0,5.0,7.0,6.0,26.0,3.0,6.0,52193.472971535135,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5429,1375,1,2,0,6.0,5.0,3.0,1.0,7.0,1.0,2.0,56.0,25.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,8.0,8.0,9.0,7.0,26.0,3.0,6.0,37567.58574980526,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5430,1374,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,37.0,28.0,10.0,10.0,20.0,20.0,20.0,20.0,2.0,6.0,8.0,4.0,7.0,4.0,26.0,3.0,6.0,43395.493313135936,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5431,1373,1,2,0,4.0,5.0,3.0,1.0,7.0,1.0,2.0,-36.0,27.0,10.0,20.0,20.0,10.0,20.0,20.0,6.0,7.0,8.0,7.0,8.0,7.0,26.0,3.0,6.0,52496.79415652158,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5432,1372,1,2,0,4.0,5.0,3.0,1.0,7.0,1.0,2.0,49.0,26.0,10.0,20.0,15.0,20.0,20.0,15.0,7.0,7.0,7.0,5.0,5.0,5.0,26.0,3.0,6.0,42622.33482018632,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5433,1371,1,2,1,3.0,5.0,3.0,1.0,7.0,1.0,2.0,55.0,23.0,10.0,25.0,20.0,10.0,20.0,15.0,2.0,5.0,9.0,2.0,9.0,2.0,26.0,3.0,6.0,50703.441352353766,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5434,1370,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,28.0,22.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,6.0,7.0,4.0,6.0,2.0,26.0,3.0,6.0,26314.09062888149,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5435,1369,1,2,0,2.0,5.0,3.0,1.0,7.0,1.0,2.0,65.0,34.0,10.0,10.0,30.0,20.0,10.0,20.0,2.0,10.0,4.0,4.0,4.0,5.97695720480107,26.0,3.0,6.0,52130.00970029659,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,10.0,20.0,20.0,22.0,6.0,22.0,0
5436,1368,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,-57.0,29.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,1
5437,1367,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,-23.0,29.0,10.0,20.0,20.0,20.0,20.0,10.0,4.0,8.0,9.0,4.0,8.0,3.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5438,1366,1,2,0,6.0,8.0,2.0,1.0,5.0,2.0,7.0,-12.0,25.0,15.0,3.0,50.0,20.0,2.0,10.0,5.0,6.0,6.0,6.0,7.0,6.061185174286126,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5439,1365,1,2,0,4.0,8.0,2.0,1.0,5.0,2.0,7.0,32.0,23.0,15.0,21.0,18.0,18.0,10.0,18.0,8.0,8.0,7.0,8.0,6.0,4.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5440,1364,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,-31.0,27.0,25.0,15.0,20.0,20.0,20.0,0.0,6.0,9.0,8.0,7.0,7.0,6.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5441,1363,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,3.0,23.0,15.0,15.0,20.0,15.0,20.0,15.0,2.0,10.0,10.0,2.0,10.0,5.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5442,1362,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,21.0,23.0,15.0,15.0,20.0,15.0,15.0,20.0,2.0,2.0,2.0,2.0,2.0,1.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5443,1361,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,3.0,22.0,15.0,20.0,20.0,20.0,5.0,20.0,6.0,8.0,6.0,7.0,7.0,6.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5444,1360,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,-37.0,30.0,20.0,25.0,15.0,15.0,15.0,10.0,5.0,6.0,7.0,5.0,6.0,2.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5445,1359,1,2,0,3.0,8.0,2.0,1.0,5.0,2.0,7.0,-3.0,32.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5446,1358,1,2,0,3.0,8.0,2.0,1.0,5.0,2.0,7.0,3.0,35.0,10.0,32.0,20.0,12.0,11.0,15.0,5.0,6.0,8.0,7.0,8.0,8.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5447,1357,1,2,0,6.0,8.0,2.0,1.0,5.0,2.0,7.0,-25.0,25.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,8.0,7.0,5.0,7.0,4.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5448,1356,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,-21.0,28.0,10.0,10.0,20.0,20.0,20.0,20.0,3.0,7.0,7.0,5.0,7.0,6.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5449,1355,1,2,0,4.0,8.0,2.0,1.0,5.0,2.0,7.0,31.0,27.0,10.0,20.0,20.0,10.0,20.0,20.0,7.0,9.0,9.0,8.0,9.0,8.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5450,1354,1,2,0,4.0,8.0,2.0,1.0,5.0,2.0,7.0,-4.0,26.0,10.0,20.0,15.0,20.0,20.0,15.0,5.0,6.0,6.0,5.0,5.0,4.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5451,1353,1,2,0,3.0,8.0,2.0,1.0,5.0,2.0,7.0,-16.0,23.0,10.0,25.0,20.0,10.0,20.0,15.0,2.0,4.0,9.0,4.0,9.0,6.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5452,1352,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,-2.0,22.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,6.0,6.0,6.0,5.0,7.0,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5453,1351,1,2,1,2.0,8.0,2.0,1.0,5.0,2.0,7.0,-18.0,34.0,10.0,10.0,30.0,20.0,10.0,20.0,4.0,5.0,5.0,4.0,6.0,5.679443165918961,26.0,7.0,5.0,76624.0,10.0,10.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,7.0,9.0,5.0,10.0,8.0,10.0,3.0,3.0,6.0,18.0,18.0,18.0,19.0,13.0,14.0,0
5454,1350,1,2,0,2.0,8.0,4.0,2.0,6.0,3.0,7.0,27.0,29.0,14.0,20.0,18.0,24.0,18.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,28.0,6.0,8.0,42996.149074180634,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5455,1349,1,2,0,2.0,8.0,4.0,2.0,6.0,3.0,7.0,64.0,29.0,10.0,20.0,20.0,20.0,20.0,10.0,4.0,3.0,9.0,3.0,8.0,5.0,28.0,6.0,8.0,52691.05604922312,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5456,1348,1,2,0,6.0,8.0,4.0,2.0,6.0,3.0,7.0,57.0,25.0,15.0,3.0,50.0,20.0,2.0,10.0,5.0,7.0,7.0,7.0,8.0,8.614790826582077,28.0,6.0,8.0,53201.274212615695,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5457,1347,1,2,1,4.0,8.0,4.0,2.0,6.0,3.0,7.0,37.0,23.0,15.0,21.0,18.0,18.0,10.0,18.0,0.0,5.0,5.0,0.0,9.0,0.0,28.0,6.0,8.0,34773.96519944471,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5458,1346,1,2,0,2.0,8.0,4.0,2.0,6.0,3.0,7.0,18.0,27.0,25.0,15.0,20.0,20.0,20.0,0.0,6.0,9.0,8.0,5.0,7.0,6.0,28.0,6.0,8.0,40588.08377774921,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5459,1345,1,2,0,2.0,8.0,4.0,2.0,6.0,3.0,7.0,73.0,23.0,15.0,15.0,20.0,15.0,20.0,15.0,1.0,2.0,10.0,1.0,10.0,4.0,28.0,6.0,8.0,52804.0,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5460,1344,1,2,0,2.0,8.0,4.0,2.0,6.0,3.0,7.0,69.0,23.0,15.0,15.0,20.0,15.0,15.0,20.0,2.0,3.0,2.0,1.0,1.0,1.0,28.0,6.0,8.0,52099.8413430699,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5461,1343,1,2,0,2.0,8.0,4.0,2.0,6.0,3.0,7.0,27.0,22.0,15.0,20.0,20.0,20.0,5.0,20.0,5.0,7.0,8.0,9.0,5.0,7.669956484799444,28.0,6.0,8.0,52492.76419168687,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5462,1342,1,2,0,2.0,8.0,4.0,2.0,6.0,3.0,7.0,3.0,30.0,20.0,25.0,15.0,15.0,15.0,10.0,4.0,1.0,4.0,1.0,10.0,1.0,28.0,6.0,8.0,36779.44889843906,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5463,1341,1,2,0,3.0,8.0,4.0,2.0,6.0,3.0,7.0,65.0,32.0,30.0,30.0,30.0,5.0,0.0,5.0,1.0,5.0,0.0,10.0,0.0,3.0,28.0,6.0,8.0,51943.35369216452,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5464,1340,1,2,0,3.0,8.0,4.0,2.0,6.0,3.0,7.0,54.0,35.0,10.0,32.0,20.0,12.0,11.0,15.0,4.0,6.0,7.0,6.0,9.0,8.0,28.0,6.0,8.0,63667.22807405682,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5465,1339,1,2,0,6.0,8.0,4.0,2.0,6.0,3.0,7.0,29.0,25.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,10.0,10.0,9.0,8.0,28.0,6.0,8.0,42477.88012493884,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,1
5466,1338,1,2,0,2.0,8.0,4.0,2.0,6.0,3.0,7.0,6.0,28.0,10.0,10.0,20.0,20.0,20.0,20.0,2.0,10.0,10.0,8.0,10.0,6.0,28.0,6.0,8.0,44503.895722981644,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5467,1337,1,2,1,4.0,8.0,4.0,2.0,6.0,3.0,7.0,61.0,27.0,10.0,20.0,20.0,10.0,20.0,20.0,1.0,2.6289526106411842,8.0,7.0,6.63610965343504,7.0,28.0,6.0,8.0,52688.63795538367,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5468,1336,1,2,1,4.0,8.0,4.0,2.0,6.0,3.0,7.0,27.0,26.0,10.0,20.0,15.0,20.0,20.0,15.0,5.0,6.0,7.0,6.0,9.0,5.0,28.0,6.0,8.0,42029.54184903093,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5469,1335,1,2,0,3.0,8.0,4.0,2.0,6.0,3.0,7.0,69.0,23.0,10.0,25.0,20.0,10.0,20.0,15.0,4.0,2.0,9.0,2.0,10.0,2.0,28.0,6.0,8.0,41315.67863383105,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,0
5470,1334,1,2,0,2.0,8.0,4.0,2.0,6.0,3.0,7.0,56.0,22.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,7.0,8.0,10.0,7.0,7.0,28.0,6.0,8.0,51061.835708368715,7.0,2.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,9.0,6.0,7.0,4.0,5.0,5.0,20.0,20.0,20.0,10.0,10.0,20.0,1
