,iid_pid,iid,id,partner,pid,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,idg,condtn,wave,match,samerace,race_o,dec_o,field_cd,race,from,zipcode,goal,date,go_out,career_c
4927,1877.0,138.0,2.0,1.0,132.0,34.0,27.0,1667.0,1667.0,1667.0,1667.0,1667.0,1667.0,8.0,8.0,8.0,8.0,8.0,8.0,32.0,9.0,6.0,63351.0,7.0,2.0,9.0,8.0,6.0,6.0,1.0,7.0,7.0,9.0,9.0,4.0,9.0,2.0,9.0,6.0,2.0,6.0,14.658855338079563,20.0,20.0,20.0,20.0,6.670000076293945,13.329999923706055,1,4,1,6,0,1,2.0,0,8.0,2.0,"Greenwich, CT","10,803",1.0,3.0,2.0,7.0
4928,1876.0,137.0,1.0,6.0,136.0,-1.0,24.520057061369968,1250.1952258789456,1161.5628530888484,931.0208654477362,1568.232125530944,700.9855634937472,1458.716348072322,8.0,8.0,8.0,8.0,8.0,8.0,26.0,1.0,1.0,78193.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,10.0,17.389999389648438,17.389999389648438,15.220000267028809,17.389999389648438,13.039999961853027,19.56999969482422,1,2,1,6,0,0,Missing value,0,8.0,4.0,New York,"11,02",1.0,4.0,1.0,8.0
4929,1875.0,137.0,1.0,5.0,135.0,-1.0,26.0,1818.0,2273.0,1818.0,1364.0,1364.0,1364.0,8.0,5.0,8.0,8.0,8.0,5.0,26.0,1.0,1.0,78193.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,11.418849604013246,17.389999389648438,17.389999389648438,15.220000267028809,17.389999389648438,13.039999961853027,19.56999969482422,1,2,1,6,0,0,2.0,0,8.0,4.0,New York,"11,02",1.0,4.0,1.0,8.0
4930,1874.0,137.0,1.0,3.0,134.0,-1.0,23.0,667.0,20.0,20.0,1778.0,20.0,1556.0,8.0,9.0,7.0,9.0,10.0,8.0,26.0,1.0,1.0,78193.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,11.417894174993284,17.389999389648438,17.389999389648438,15.220000267028809,17.389999389648438,13.039999961853027,19.56999969482422,1,2,1,6,1,0,2.0,1,8.0,4.0,New York,"11,02",1.0,4.0,1.0,8.0
4931,1873.0,137.0,1.0,2.0,133.0,-15.0,24.0,1277.0,1915.0,1702.0,1702.0,1489.0,1915.0,7.0,7.0,7.0,8.0,6.0,8.0,26.0,1.0,1.0,78193.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,11.461866550678,17.389999389648438,17.389999389648438,15.220000267028809,17.389999389648438,13.039999961853027,19.56999969482422,1,2,1,6,0,1,4.0,0,8.0,4.0,New York,"11,02",1.0,4.0,1.0,8.0
4932,1872.0,137.0,1.0,1.0,132.0,16.0,27.0,1667.0,1667.0,1667.0,1667.0,1667.0,1667.0,7.0,9.0,7.0,9.0,6.0,9.0,26.0,1.0,1.0,78193.0,6.0,1.0,8.0,8.0,4.0,4.0,1.0,5.0,7.0,4.0,7.0,1.0,9.0,9.0,10.0,8.0,3.0,7.0,11.374470984823615,17.389999389648438,17.389999389648438,15.220000267028809,17.389999389648438,13.039999961853027,19.56999969482422,1,2,1,6,0,0,2.0,0,8.0,4.0,New York,"11,02",1.0,4.0,1.0,8.0
4933,1871.0,136.0,6.0,10.0,141.0,-1.0,28.0,2083.0,2083.0,1667.0,1667.0,625.0,1875.0,3.0,7.0,8.0,4.0,8.0,4.0,24.732854956025562,8.577618318675189,7.689526725299243,61621.671383318986,4.689526725299244,2.2671450439744327,2.2671450439744327,3.956671769273676,9.0,7.732854956025568,8.732854956025568,3.956671769273676,6.5776183186751895,7.4223816813248105,2.689526725299243,8.422381681324811,6.155236637350378,8.732854956025568,9.155236637350379,4.5342900879488655,8.577618318675189,6.844763362649622,0.42078284761078594,13.318387056451714,21.576897745570584,18.948734836286278,15.388660649020713,16.326347691535307,14.450973203691555,0,8,1,6,0,0,3.0,0,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value
4934,1870.0,136.0,6.0,6.0,140.0,-24.855955186908258,29.0,186.0,1628.0,186.0,186.0,1163.0,1628.0,5.0,5.0,6.0,8.0,6.0,8.0,24.902714622428988,8.63423820747633,7.463047170094677,62743.26546779174,4.463047170094678,2.097285377571009,2.097285377571009,3.560332547665687,9.0,7.902714622428991,8.902714622428991,3.560332547665687,6.634238207476329,7.365761792523669,2.4630471700946783,8.365761792523669,6.2684764149526595,8.902714622428991,9.26847641495266,4.194570755142018,8.63423820747633,6.73152358504734,0.4176016128484487,13.970081989512112,21.731470016079168,18.84568665594722,15.154254289945092,15.966245218198944,14.342263012873609,0,8,1,6,0,0,2.0,0,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value
4935,1869.0,136.0,6.0,4.0,139.0,22.998086523111652,37.0,1875.0,1667.0,1875.0,2083.0,125.0,125.0,8.0,8.0,8.53310265990289,8.0,8.0,8.806146218307797,24.845712274564228,8.615237424854742,7.539050300581032,62592.28376060185,4.539050300581032,2.1542877254357733,2.1542877254357733,3.6933380260168045,9.0,7.845712274564227,8.845712274564226,3.6933380260168045,6.615237424854742,7.384762575145259,2.539050300581031,8.384762575145258,6.230474849709485,8.845712274564226,9.230474849709484,4.308575450871547,8.615237424854742,6.769525150290516,0.41579621580620124,13.7513829771887,21.679597888220105,18.880268074519932,15.23291753652187,16.08709018914885,14.378744516956704,0,8,1,6,0,0,4.0,1,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value
4936,1868.0,136.0,6.0,2.0,138.0,-4.385363749066361,32.0,20.0,20.0,20.0,20.0,667.0,1333.0,7.0,8.0,10.0,9.0,9.0,8.0,25.999999999999996,5.101337136779033,3.5633357104868963,64309.997341818176,4.461998573707862,1.0,4.411330005318345,4.411330005318345,6.563335710486897,6.563335710486897,5.614004278876413,2.949331431610483,7.0,5.538001426292137,3.9239971474157245,4.588669994681655,7.9746657158052425,9.51266714209738,10.0,4.923997147415725,6.076002852584276,6.48733285790262,0.41487727635271543,17.795006901266156,20.12764200667524,16.73749502719375,15.46749809570075,13.347600442678448,16.52988387465065,0,8,1,6,1,0,2.0,1,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value
4937,1867.0,136.0,6.0,1.0,137.0,-1.0,26.0,1739.0,1739.0,1522.0,1739.0,1304.0,1957.0,6.0,8.0,9.0,7.0,9.0,6.0,24.984433684490867,8.66147789483029,7.354088420678841,61289.57752226444,4.354088420678841,2.015566315509131,2.015566315509131,3.369654736187972,9.0,7.984433684490869,8.984433684490869,3.369654736187972,6.6614778948302895,7.33852210516971,2.354088420678841,8.338522105169709,6.322955789660579,8.984433684490869,9.322955789660579,4.031132631018262,8.66147789483029,6.67704421033942,0.41351313569663933,14.283610797190855,21.80583435008614,18.796110433275906,15.041481974947695,15.793000815979768,14.289962811075785,0,8,1,6,0,0,4.0,1,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value,Missing value
4938,1866.0,135.0,5.0,10.0,141.0,-1.0,28.0,2083.0,2083.0,1667.0,1667.0,625.0,1875.0,8.0,9.0,8.0,8.0,6.0,5.0,26.0,9.0,6.0,45023.368968959694,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,3.962196522553158,18.18000030517578,22.729999542236328,18.18000030517578,13.640000343322754,13.640000343322754,13.640000343322754,0,7,1,6,1,0,3.0,1,3.0,2.0,"sofia, bg",Missing value,1.0,7.0,2.0,2.0
4939,1865.0,135.0,5.0,6.0,140.0,-34.0,29.0,186.0,1628.0,186.0,186.0,1163.0,1628.0,6.5,8.0,8.0,7.0,7.0,7.0,26.0,9.0,6.0,64313.87542026987,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,4.718306249905611,18.18000030517578,22.729999542236328,18.18000030517578,13.640000343322754,13.640000343322754,13.640000343322754,0,7,1,6,1,1,2.0,1,3.0,2.0,"sofia, bg",Missing value,1.0,7.0,2.0,2.0
4940,1864.0,135.0,5.0,4.0,139.0,28.0,37.0,1875.0,1667.0,1875.0,2083.0,125.0,125.0,6.0,8.0,9.556824165770164,6.0,5.0,8.943374058226892,26.0,9.0,6.0,62122.39440108413,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,4.892458575557591,18.18000030517578,22.729999542236328,18.18000030517578,13.640000343322754,13.640000343322754,13.640000343322754,0,7,1,6,0,0,4.0,0,3.0,2.0,"sofia, bg",Missing value,1.0,7.0,2.0,2.0
4941,1863.0,135.0,5.0,2.0,138.0,-3.0,32.0,20.0,20.0,20.0,20.0,667.0,1333.0,4.0,6.0,6.0,1.0,7.0,1.0,26.0,9.0,6.0,60660.740954909226,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,3.8974293769663824,18.18000030517578,22.729999542236328,18.18000030517578,13.640000343322754,13.640000343322754,13.640000343322754,0,7,1,6,0,1,2.0,0,3.0,2.0,"sofia, bg",Missing value,1.0,7.0,2.0,2.0
4942,1862.0,135.0,5.0,1.0,137.0,-1.0,26.0,1739.0,1739.0,1522.0,1739.0,1304.0,1957.0,7.0,8.0,8.0,7.0,7.0,6.0,26.0,9.0,6.0,45328.52725787072,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,7.0,7.0,1.0,8.0,7.0,10.0,10.0,2.0,9.0,6.0,3.9777579501952753,18.18000030517578,22.729999542236328,18.18000030517578,13.640000343322754,13.640000343322754,13.640000343322754,0,7,1,6,0,0,4.0,1,3.0,2.0,"sofia, bg",Missing value,1.0,7.0,2.0,2.0
4943,1861.0,134.0,3.0,10.0,141.0,-1.0,28.0,2083.0,2083.0,1667.0,1667.0,625.0,1875.0,7.0,8.0,8.0,7.0,6.0,5.0,23.0,8.0,10.0,48929.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,11.411211338644028,6.670000076293945,20.0,20.0,17.780000686645508,20.0,15.5600004196167,0,5,1,6,0,0,3.0,1,10.0,2.0,Pougkeepsie NY,"12,59",1.0,5.0,3.0,2.0
4944,1860.0,134.0,3.0,6.0,140.0,-9.0,29.0,186.0,1628.0,186.0,186.0,1163.0,1628.0,6.5,8.0,7.5,7.0,7.0,7.23853845629151,23.0,8.0,10.0,48929.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,11.440081723939054,6.670000076293945,20.0,20.0,17.780000686645508,20.0,15.5600004196167,0,5,1,6,0,1,2.0,0,10.0,2.0,Pougkeepsie NY,"12,59",1.0,5.0,3.0,2.0
4945,1859.0,134.0,3.0,4.0,139.0,15.0,37.0,1875.0,1667.0,1875.0,2083.0,125.0,125.0,7.0,9.0,9.0,7.0,6.0,4.428378622968693,23.0,8.0,10.0,48929.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,11.363696965757217,6.670000076293945,20.0,20.0,17.780000686645508,20.0,15.5600004196167,0,5,1,6,0,0,4.0,1,10.0,2.0,Pougkeepsie NY,"12,59",1.0,5.0,3.0,2.0
4946,1858.0,134.0,3.0,2.0,138.0,-6.0,32.0,20.0,20.0,20.0,20.0,667.0,1333.0,3.0,8.0,8.0,2.0,7.0,1.0,23.0,8.0,10.0,48929.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,11.429027571940583,6.670000076293945,20.0,20.0,17.780000686645508,20.0,15.5600004196167,0,5,1,6,0,1,2.0,0,10.0,2.0,Pougkeepsie NY,"12,59",1.0,5.0,3.0,2.0
4947,1857.0,134.0,3.0,1.0,137.0,-1.0,26.0,1739.0,1739.0,1522.0,1739.0,1304.0,1957.0,9.0,9.0,9.0,8.0,8.0,7.0,23.0,8.0,10.0,48929.0,7.0,4.0,4.0,8.0,9.0,6.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,7.0,8.0,8.0,8.0,8.0,11.409685383761644,6.670000076293945,20.0,20.0,17.780000686645508,20.0,15.5600004196167,0,5,1,6,1,0,4.0,1,10.0,2.0,Pougkeepsie NY,"12,59",1.0,5.0,3.0,2.0
4948,1856.0,133.0,2.0,10.0,141.0,19.0,28.0,2083.0,2083.0,1667.0,1667.0,625.0,1875.0,6.0,10.0,9.0,9.0,6.0,5.0,24.0,8.0,6.0,44487.857562418336,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,4.720620865330719,12.770000457763672,19.149999618530273,17.020000457763672,17.020000457763672,14.890000343322754,19.149999618530273,0,3,1,6,0,0,3.0,1,5.0,4.0,china,519,1.0,6.0,5.0,2.0
4949,1855.0,133.0,2.0,6.0,140.0,-35.0,29.0,186.0,1628.0,186.0,186.0,1163.0,1628.0,5.0,9.0,8.0,6.0,8.0,6.0,24.0,8.0,6.0,63031.0949163888,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,4.635285110100461,12.770000457763672,19.149999618530273,17.020000457763672,17.020000457763672,14.890000343322754,19.149999618530273,0,3,1,6,0,0,2.0,0,5.0,4.0,china,519,1.0,6.0,5.0,2.0
4950,1854.0,133.0,2.0,4.0,139.0,25.0,37.0,1875.0,1667.0,1875.0,2083.0,125.0,125.0,6.0,8.0,10.0,6.0,8.0,8.903807075728997,24.0,8.0,6.0,45892.71044869039,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,4.943381157942485,12.770000457763672,19.149999618530273,17.020000457763672,17.020000457763672,14.890000343322754,19.149999618530273,0,3,1,6,0,1,4.0,1,5.0,4.0,china,519,1.0,6.0,5.0,2.0
4951,1853.0,133.0,2.0,2.0,138.0,-51.0,32.0,20.0,20.0,20.0,20.0,667.0,1333.0,3.0,8.0,8.0,9.0,8.0,1.0,24.0,8.0,6.0,71480.77032374345,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,5.146545259744512,12.770000457763672,19.149999618530273,17.020000457763672,17.020000457763672,14.890000343322754,19.149999618530273,0,3,1,6,0,0,2.0,0,5.0,4.0,china,519,1.0,6.0,5.0,2.0
4952,1852.0,133.0,2.0,1.0,137.0,-15.0,26.0,1739.0,1739.0,1522.0,1739.0,1304.0,1957.0,6.0,10.0,10.0,6.0,7.0,5.0,24.0,8.0,6.0,36343.365617377196,8.0,7.0,6.0,7.0,10.0,8.0,10.0,4.0,3.0,6.0,4.0,8.0,7.0,10.0,9.0,7.0,6.0,5.0,3.405434039079929,12.770000457763672,19.149999618530273,17.020000457763672,17.020000457763672,14.890000343322754,19.149999618530273,0,3,1,6,0,1,4.0,0,5.0,4.0,china,519,1.0,6.0,5.0,2.0
4953,1851.0,132.0,1.0,10.0,141.0,5.0,28.0,2083.0,2083.0,1667.0,1667.0,625.0,1875.0,8.0,7.0,7.0,7.0,7.0,8.0,27.0,10.0,1.0,40375.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,11.359956311835909,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,0,1,1,6,0,0,3.0,1,8.0,2.0,Los Angeles,"96,822",1.0,7.0,2.0,7.0
4954,1850.0,132.0,1.0,6.0,140.0,13.0,29.0,186.0,1628.0,186.0,186.0,1163.0,1628.0,7.0,7.0,7.0,7.0,7.0,7.0,27.0,10.0,1.0,40375.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,11.325004254177092,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,0,1,1,6,1,1,2.0,1,8.0,2.0,Los Angeles,"96,822",1.0,7.0,2.0,7.0
4955,1849.0,132.0,1.0,4.0,139.0,52.0,37.0,1875.0,1667.0,1875.0,2083.0,125.0,125.0,8.0,8.0,8.0,8.0,7.0,4.353002279331063,27.0,10.0,1.0,40375.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,15.25977845739482,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,0,1,1,6,0,0,4.0,1,8.0,2.0,Los Angeles,"96,822",1.0,7.0,2.0,7.0
4956,1848.0,132.0,1.0,2.0,138.0,34.0,32.0,20.0,20.0,20.0,20.0,667.0,1333.0,8.0,7.0,4.0,6.0,6.0,4.0,27.0,10.0,1.0,40375.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,14.772689042288025,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,0,1,1,6,0,1,2.0,1,8.0,2.0,Los Angeles,"96,822",1.0,7.0,2.0,7.0
4957,1847.0,132.0,1.0,1.0,137.0,16.0,26.0,1739.0,1739.0,1522.0,1739.0,1304.0,1957.0,8.0,8.0,9.0,8.0,9.0,7.0,27.0,10.0,1.0,40375.0,7.0,2.0,10.0,5.0,7.0,7.0,9.0,1.0,1.0,5.0,9.0,5.0,10.0,3.0,10.0,1.0,10.0,5.0,11.314200415788738,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,0,1,1,6,0,0,4.0,1,8.0,2.0,Los Angeles,"96,822",1.0,7.0,2.0,7.0
4958,1846.0,131.0,10.0,7.0,116.56371440222226,-14.0,21.0,20.000000000000004,10.000000000000002,22.181427988888764,20.000000000000004,18.90928600555562,8.90928600555562,5.510661277636016,8.042645110544068,7.063967665816103,5.510661277636016,5.042645110544068,4.021322555272034,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,Missing value,0,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4959,1845.0,131.0,10.0,12.0,121.0,52.0,21.0,35.0,15.0,5.0,30.0,15.0,0.0,7.0,10.0,10.0,8.0,10.0,1.0,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,2.0,1,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4960,1844.0,131.0,10.0,11.0,120.0,54.0,20.0,10.0,10.0,35.0,35.0,8.0,2.0,7.0,8.0,6.0,5.0,7.0,2.0,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,3.0,0,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4961,1843.0,131.0,10.0,10.0,119.0,48.0,19.0,50.0,15.0,10.0,10.0,10.0,5.0,2.0,7.0,6.0,2.0,8.402988920651048,1.0,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,3.0,0,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4962,1842.0,131.0,10.0,6.0,117.0,-17.0,21.0,20.0,10.0,20.0,20.0,20.0,10.0,5.963939660777948,6.481969830388974,4.963939660777948,5.963939660777948,5.891818982333843,3.9639396607779473,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,2.0,0,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4963,1841.0,131.0,10.0,5.0,116.0,54.0,21.0,15.0,15.0,25.0,25.0,20.0,0.0,4.0,8.0,7.0,3.0,7.0,0.0,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,2.0,0,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4964,1840.0,131.0,10.0,4.0,115.0,3.0,21.0,20.0,10.0,30.0,20.0,15.0,5.0,5.700754972323351,6.350377486161676,4.700754972323351,5.700754972323351,5.102264916970052,3.7007549723233506,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,2.0,0,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4965,1839.0,131.0,10.0,3.0,114.0,13.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,4.0,5.0,3.0,3.0,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,1.0,0,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4966,1838.0,131.0,10.0,2.0,113.0,45.0,21.0,15.0,15.0,25.0,25.0,15.0,5.0,4.0,9.0,8.0,3.0,6.0,2.0,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,2.0,0,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4967,1837.0,131.0,10.0,1.0,112.0,35.0,20.0,15.0,15.0,20.0,25.0,10.0,15.0,2.0,7.0,6.0,2.0,5.0,1.0,19.0,4.0,1.0,17378.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,6.0,5.0,3.0,5.0,0.0,25.0,10.0,20.0,20.0,10.0,15.0,1,18,1,5,0,0,6.0,0,5.0,4.0,New York,"10,002",2.0,7.0,3.0,10.0
4968,1836.0,130.0,9.0,7.0,117.52679426110032,-4.0,19.982137159266447,32.81259971283721,15.0,17.366028694498336,17.366028694498336,14.910685796332226,2.544657101833887,7.96427431853289,8.017862840733555,7.508931420366777,8.017862840733555,6.508931420366777,5.393313462317253,20.0,4.0,1.0,17378.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,10.0,5.0,1,16,1,5,0,0,Missing value,0,5.0,4.0,"India, Holland",Missing value,1.0,6.0,2.0,10.0
4969,1835.0,130.0,9.0,12.0,121.0,-23.0,21.0,35.0,15.0,5.0,30.0,15.0,0.0,6.0,10.0,5.0,2.0,2.0,4.0,20.0,4.0,1.0,17378.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,10.0,5.0,1,16,1,5,0,0,2.0,1,5.0,4.0,"India, Holland",Missing value,1.0,6.0,2.0,10.0
4970,1834.0,130.0,9.0,11.0,120.0,-23.0,20.0,10.0,10.0,35.0,35.0,8.0,2.0,9.0,9.0,9.0,8.0,10.0,2.0,20.0,4.0,1.0,17377.999999999996,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.000000000000004,10.000000000000002,5.000000000000001,1,16,1,5,1,0,3.0,1,5.0,4.0,"India, Holland",Missing value,1.0,6.0,2.0,10.0
4971,1833.0,130.0,9.0,10.0,119.0,-1.0,19.0,50.0,15.0,10.0,10.0,10.0,5.0,6.0,9.0,8.0,9.0,7.0,4.999610894882722,20.0,4.0,1.0,17377.999999999996,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,10.0,5.0,1,16,1,5,1,0,3.0,1,5.0,4.0,"India, Holland",Missing value,1.0,6.0,2.0,10.0
4972,1832.0,130.0,9.0,6.0,117.0,11.0,21.0,20.0,10.0,20.0,20.0,20.0,10.0,5.0,10.0,8.0,5.0,8.0,4.0,20.0,4.0,1.0,17378.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,10.0,5.0,1,16,1,5,0,0,2.0,0,5.0,4.0,"India, Holland",Missing value,1.0,6.0,2.0,10.0
4973,1831.0,130.0,9.0,5.0,116.0,-4.0,21.0,15.0,15.0,25.0,25.0,20.0,0.0,10.0,7.0,7.0,7.0,6.0,5.0,20.0,4.0,1.0,17378.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,10.0,5.0,1,16,1,5,0,0,2.0,1,5.0,4.0,"India, Holland",Missing value,1.0,6.0,2.0,10.0
4974,1830.0,130.0,9.0,4.0,115.0,49.0,21.0,20.0,10.0,30.0,20.0,15.0,5.0,6.0,9.0,9.0,9.0,9.0,5.0,20.0,4.0,1.0,17377.999999999996,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,19.999999999999996,10.0,5.0,1,16,1,5,0,0,2.0,0,5.0,4.0,"India, Holland",Missing value,1.0,6.0,2.0,10.0
