,iid_pid,iid,id,partner,pid,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,idg,condtn,match,samerace,race_o,field_cd,race,from,zipcode,goal,date,go_out,career_c
5079,1725.0,119.0,10.0,9.0,130.0,-1.0,20.0,80.0,10.0,10.0,20.000000000000004,7.579059609374488,7.420940390625513,7.0,6.0,6.0,6.0,6.0,6.0,19.0,5.0,2.0,50514.94237578131,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,50.0,15.0,10.0,10.0,10.0,5.0,0,17,1,1,0,4.0,16.0,3.0,Puerto Rico,901,1.0,3.0,1.0,1.0
5080,1724.0,119.0,10.0,8.0,129.0,1.0,21.404151906245268,40.0,20.0,20.0,20.0,7.97924046877368,7.02075953122632,10.0,10.0,10.0,10.0,9.0,7.595848093754736,19.0,5.0,2.0,43636.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,50.0,15.0,10.0,10.0,10.0,5.0,0,17,1,1,0,2.0,16.0,3.0,Puerto Rico,901,1.0,3.0,1.0,1.0
5081,1723.0,119.0,10.0,7.0,128.0,1.0,21.0,40.0,15.0,10.0,20.0,10.0,5.0,9.0,8.0,9.0,7.0,8.0,8.0,19.0,5.0,2.0,43636.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,50.0,15.0,10.0,10.0,10.0,5.0,0,17,1,1,0,2.0,16.0,3.0,Puerto Rico,901,1.0,3.0,1.0,1.0
5082,1722.0,119.0,10.0,6.0,127.0,-24.0,22.0,25.0,25.0,25.0,15.0,5.0,5.0,9.0,8.0,8.0,6.0,7.0,3.0,19.0,5.0,2.0,50321.43426799435,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,50.0,15.0,10.0,10.0,10.0,5.0,0,17,1,1,0,2.0,16.0,3.0,Puerto Rico,901,1.0,3.0,1.0,1.0
5083,1721.0,119.0,10.0,5.0,126.0,47.0,22.0,25.0,40.0,15.0,10.0,5.0,5.0,6.0,9.0,8.0,9.0,7.0,7.0,19.0,5.0,2.0,51012.252892250726,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,50.0,15.0,10.0,10.0,10.0,5.0,0,17,1,0,0,2.0,16.0,3.0,Puerto Rico,901,1.0,3.0,1.0,1.0
5084,1720.0,119.0,10.0,4.0,125.0,77.0,21.0,20.0,15.0,20.0,15.0,12.0,18.0,8.0,8.0,6.0,6.0,6.0,7.0,19.0,5.0,2.0,43636.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,50.0,15.0,10.0,10.0,10.0,5.0,0,17,1,1,0,2.0,16.0,3.0,Puerto Rico,901,1.0,3.0,1.0,1.0
5085,1719.0,119.0,10.0,3.0,124.0,69.0,22.0,40.0,10.0,10.0,10.0,10.0,20.0,9.0,8.0,4.0,5.0,3.0,2.0,19.0,5.0,2.0,43636.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,50.0,15.0,10.0,10.0,10.0,5.0,0,17,1,0,0,4.0,16.0,3.0,Puerto Rico,901,1.0,3.0,1.0,1.0
5086,1718.0,119.0,10.0,2.0,123.0,-33.0,18.0,50.0,10.0,20.0,5.0,5.0,10.0,6.0,4.0,5.0,6.0,7.0,7.0,19.0,5.0,2.0,43636.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,50.0,15.0,10.0,10.0,10.0,5.0,0,17,1,0,0,4.0,16.0,3.0,Puerto Rico,901,1.0,3.0,1.0,1.0
5087,1717.0,119.0,10.0,1.0,122.0,6.0,22.0,40.0,15.0,10.0,20.0,5.0,10.0,9.0,9.0,8.0,7.0,8.0,7.0,19.0,5.0,2.0,49967.32145334204,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,50.0,15.0,10.0,10.0,10.0,5.0,0,17,1,0,0,6.0,16.0,3.0,Puerto Rico,901,1.0,3.0,1.0,1.0
5088,1716.0,117.0,6.0,10.0,131.0,-17.0,19.0,25.0,10.0,20.0,20.0,10.0,15.0,8.0,8.510404037867586,9.510404037867586,9.0,5.979191924264829,8.02080807573517,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,0,0,4.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5089,1715.0,117.0,6.0,9.0,130.0,11.0,20.0,80.0,10.0,10.0,11.606020904195615,7.202006968065206,7.797993031934795,6.0,6.0,6.0,3.0,8.0,2.0,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,0,0,4.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5090,1714.0,117.0,6.0,8.0,129.0,-3.0,21.384134664625343,40.0,20.0,20.0,20.0,8.079326676873277,4.999999999999999,8.0,9.0,10.0,9.0,5.0,9.0,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,0,1,2.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5091,1713.0,117.0,6.0,7.0,128.0,-5.0,21.0,40.0,15.0,10.0,20.0,10.0,5.0,8.0,8.0,9.0,9.0,7.0,7.0,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,0,1,2.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5092,1712.0,117.0,6.0,6.0,127.0,0.0,22.0,25.0,25.0,25.0,15.0,5.0,5.0,7.0,7.0,8.0,8.0,10.0,6.0,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,0,1,2.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5093,1711.0,117.0,6.0,5.0,126.0,3.0,22.0,25.0,40.0,15.0,10.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,8.0,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,0,1,2.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5094,1710.0,117.0,6.0,4.0,125.0,47.0,21.0,20.0,15.0,20.0,15.0,12.0,18.0,10.0,5.0,6.0,10.0,10.0,10.0,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,1,1,2.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5095,1709.0,117.0,6.0,3.0,124.0,33.0,22.0,40.0,10.0,10.0,10.0,10.0,20.0,8.0,7.0,6.0,5.0,5.0,5.0,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,0,0,4.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5096,1708.0,117.0,6.0,2.0,123.0,5.0,18.0,50.0,10.0,20.0,5.0,5.0,10.0,6.0,6.0,5.0,6.0,5.0,6.0,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,0,0,4.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5097,1707.0,117.0,6.0,1.0,122.0,12.0,22.0,40.0,15.0,10.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,8.0,10.0,57213.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,20.0,10.0,20.0,20.0,20.0,10.0,0,11,1,0,0,6.0,8.0,2.0,"Long Island, NY","11,021",1.0,3.0,1.0,7.0
5098,1706.0,116.0,5.0,10.0,131.0,54.0,19.0,25.0,10.0,20.0,20.0,10.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,4.0,1.0,55702.992630656074,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,0,0,4.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5099,1705.0,116.0,5.0,9.0,130.0,-4.0,20.0,80.0,10.0,10.0,5.0,5.0,10.0,3.0,7.0,2.0,1.0,1.0,1.0,21.0,4.0,1.0,55673.74064281667,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,0,0,4.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5100,1704.0,116.0,5.0,8.0,129.0,7.0,22.0,40.0,20.0,20.0,20.0,5.0,10.0,7.0,9.606848882631416,8.0,8.0,8.0,8.0,21.0,4.0,1.0,57213.0,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,1,1,2.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5101,1703.0,116.0,5.0,7.0,128.0,-31.0,21.0,40.0,15.0,10.0,20.0,10.0,5.0,7.0,7.0,7.0,7.0,8.0,6.0,21.0,4.0,1.0,41577.33691967547,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,0,1,2.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5102,1702.0,116.0,5.0,6.0,127.0,-42.0,22.0,25.0,25.0,25.0,15.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,5.0,21.0,4.0,1.0,48472.43935535527,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,1,1,2.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5103,1701.0,116.0,5.0,5.0,126.0,33.0,22.0,25.0,40.0,15.0,10.0,5.0,5.0,7.0,6.0,8.0,9.0,7.0,7.0,21.0,4.0,1.0,55473.655802162975,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,0,1,2.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5104,1700.0,116.0,5.0,4.0,125.0,62.0,21.0,20.0,15.0,20.0,15.0,12.0,18.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,4.0,1.0,42082.79656362286,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,1,1,2.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5105,1699.0,116.0,5.0,3.0,124.0,68.0,22.0,40.0,10.0,10.0,10.0,10.0,20.0,5.0,4.0,3.0,2.0,5.0,4.0,21.0,4.0,1.0,38938.55438083956,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,0,0,4.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5106,1698.0,116.0,5.0,2.0,123.0,-41.0,18.0,50.0,10.0,20.0,5.0,5.0,10.0,6.0,5.0,5.0,4.0,4.0,6.0,21.0,4.0,1.0,48391.82272247485,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,0,0,4.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5107,1697.0,116.0,5.0,1.0,122.0,8.0,22.0,40.0,15.0,10.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,4.0,1.0,43735.3873117029,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,15.0,15.0,25.0,25.0,20.0,0.0,0,9,1,1,0,6.0,13.0,2.0,France,"38,33",1.0,1.0,1.0,10.0
5108,1696.0,115.0,4.0,10.0,131.0,3.0,19.0,25.0,10.0,20.0,20.0,10.0,15.0,8.434384937054972,6.3468981864616,8.434384937054972,10.0,8.434384937054972,8.956256624703316,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,0,0,4.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5109,1695.0,115.0,4.0,9.0,130.0,49.0,20.0,80.0,10.0,10.0,14.90246302033918,10.0,13.235284916847183,6.0,5.0,5.0,4.0,3.0,2.0,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,0,0,4.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5110,1694.0,115.0,4.0,8.0,129.0,45.0,21.55023394333017,40.0,20.0,20.0,20.0,10.0,13.253509149952583,8.0,8.0,8.0,7.0,6.0,10.0,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,0,1,2.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5111,1693.0,115.0,4.0,7.0,128.0,-13.0,21.0,40.0,15.0,10.0,20.0,10.0,5.0,9.0,7.0,6.0,10.0,8.0,7.0,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,1,1,2.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5112,1692.0,115.0,4.0,6.0,127.0,-9.0,22.0,25.0,25.0,25.0,15.0,5.0,5.0,7.0,3.0,7.0,10.0,7.0,8.0,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,1,1,2.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5113,1691.0,115.0,4.0,5.0,126.0,4.0,22.0,25.0,40.0,15.0,10.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,5.0,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,0,1,2.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5114,1690.0,115.0,4.0,4.0,125.0,71.0,21.0,20.0,15.0,20.0,15.0,12.0,18.0,10.0,10.0,9.0,10.0,9.0,10.0,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,1,1,2.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5115,1689.0,115.0,4.0,3.0,124.0,58.0,22.0,40.0,10.0,10.0,10.0,10.0,20.0,6.0,2.0,4.0,4.0,4.0,6.0,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,0,0,4.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5116,1688.0,115.0,4.0,2.0,123.0,7.0,18.0,50.0,10.0,20.0,5.0,5.0,10.0,4.0,5.0,4.0,4.0,5.0,4.0,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,0,0,4.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5117,1687.0,115.0,4.0,1.0,122.0,-5.0,22.0,40.0,15.0,10.0,20.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,10.0,7.0,27094.0,2.0,2.0,8.0,7.0,3.0,3.0,1.0,1.0,8.0,10.0,2.0,2.0,6.0,4.0,7.0,8.0,1.0,3.0,20.0,10.0,30.0,20.0,15.0,5.0,0,7,1,0,0,6.0,3.0,2.0,brooklyn ny,"11,214",1.0,5.0,1.0,3.0
5118,1686.0,114.0,3.0,10.0,131.0,13.0,19.0,25.0,10.0,20.0,20.0,10.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,2.0,4.0,38845.25241747678,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,0,0,4.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5119,1685.0,114.0,3.0,9.0,130.0,-6.0,20.0,80.0,10.0,10.0,7.406431796810085,7.406431796810085,14.81286359362017,1.0,1.0,6.0,2.0,5.0,1.0,20.0,2.0,4.0,55146.653916008945,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,0,0,4.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5120,1684.0,114.0,3.0,8.0,129.0,26.0,20.247533545828954,40.0,20.0,20.0,20.0,10.0,8.76233227085522,6.0,9.0,8.0,7.0,6.871300318743434,6.247533545828956,20.0,2.0,4.0,42410.2863752452,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,0,0,2.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5121,1683.0,114.0,3.0,7.0,128.0,34.0,21.0,40.0,15.0,10.0,20.0,10.0,5.0,7.0,9.0,9.0,8.0,8.0,7.0,20.0,2.0,4.0,41706.66396905642,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,1,0,2.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5122,1682.0,114.0,3.0,6.0,127.0,5.0,22.0,25.0,25.0,25.0,15.0,5.0,5.0,5.0,7.0,7.0,2.0,5.0,2.0,20.0,2.0,4.0,27094.000000000004,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,0,0,2.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5123,1681.0,114.0,3.0,5.0,126.0,6.0,22.0,25.0,40.0,15.0,10.0,5.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,20.0,2.0,4.0,27094.0,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,0,0,2.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5124,1680.0,114.0,3.0,4.0,125.0,-1.0,21.0,20.0,15.0,20.0,15.0,12.0,18.0,5.0,8.0,8.0,6.0,7.0,5.0,20.0,2.0,4.0,27094.0,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,0,0,2.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5125,1679.0,114.0,3.0,3.0,124.0,-4.0,22.0,40.0,10.0,10.0,10.0,10.0,20.0,5.0,6.0,8.0,7.0,7.0,7.0,20.0,2.0,4.0,40659.866132968076,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,0,0,4.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5126,1678.0,114.0,3.0,2.0,123.0,13.0,18.0,50.0,10.0,20.0,5.0,5.0,10.0,4.0,6.0,6.0,5.0,4.0,5.0,20.0,2.0,4.0,38620.43684168798,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,0,0,4.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5127,1677.0,114.0,3.0,1.0,122.0,48.0,22.0,40.0,15.0,10.0,20.0,5.0,10.0,6.0,10.0,7.0,7.0,7.0,7.0,20.0,2.0,4.0,53923.0,6.0,8.0,3.0,4.0,4.0,3.0,5.0,2.0,6.0,8.0,7.0,6.0,7.0,6.0,9.0,2.0,2.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0,5,1,0,0,6.0,8.0,1.0,New York,Missing value,2.0,7.0,4.0,Missing value
5128,1676.0,113.0,2.0,10.0,131.0,45.0,19.0,25.0,10.0,20.0,20.0,10.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,3.0,8.0,53923.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,15.0,15.0,25.0,25.0,15.0,5.0,0,3,1,0,0,4.0,8.0,2.0,"Milwaukee, Wisconsin","53,217",1.0,4.0,1.0,10.0
5129,1675.0,113.0,2.0,9.0,130.0,-11.0,20.0,80.0,10.0,10.0,11.898751830195712,7.299583943398571,7.700416056601431,3.0,3.0,5.0,6.0,1.0,1.0,21.0,3.0,8.0,53923.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,15.0,15.0,25.0,25.0,15.0,5.0,0,3,1,0,0,4.0,8.0,2.0,"Milwaukee, Wisconsin","53,217",1.0,4.0,1.0,10.0
5130,1674.0,113.0,2.0,8.0,129.0,32.0,19.950648848429392,40.0,20.0,20.0,20.0,10.0,10.246755757853041,7.0,8.0,8.0,7.0,7.0,7.0,21.0,3.0,8.0,53923.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,15.0,15.0,25.0,25.0,15.0,5.0,0,3,1,0,1,2.0,8.0,2.0,"Milwaukee, Wisconsin","53,217",1.0,4.0,1.0,10.0
5131,1673.0,113.0,2.0,7.0,128.0,-9.0,21.0,40.0,15.0,10.0,20.0,10.0,5.0,7.0,9.0,9.0,8.0,8.0,8.0,21.0,3.0,8.0,53923.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,15.0,15.0,25.0,25.0,15.0,5.0,0,3,1,1,1,2.0,8.0,2.0,"Milwaukee, Wisconsin","53,217",1.0,4.0,1.0,10.0
5132,1672.0,113.0,2.0,6.0,127.0,-28.0,22.0,25.0,25.0,25.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,3.0,8.0,53923.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,15.0,15.0,25.0,25.0,15.0,5.0,0,3,1,0,1,2.0,8.0,2.0,"Milwaukee, Wisconsin","53,217",1.0,4.0,1.0,10.0
5133,1671.0,113.0,2.0,5.0,126.0,44.0,22.0,25.0,40.0,15.0,10.0,5.0,5.0,6.0,8.0,9.0,9.0,8.0,6.0,21.0,3.0,8.0,53923.0,5.0,3.0,7.0,10.0,9.0,8.0,7.0,2.0,6.0,8.0,7.0,10.0,10.0,9.0,10.0,10.0,7.0,7.0,15.0,15.0,25.0,25.0,15.0,5.0,0,3,1,1,1,2.0,8.0,2.0,"Milwaukee, Wisconsin","53,217",1.0,4.0,1.0,10.0
