,iid_pid,iid,id,round,order,partner,pid,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,idg,condtn,wave,position,positin1,match,samerace,race_o,dec_o,field,race,from,zipcode,goal,date,go_out,career
6223,581.0,44.0,5.0,19.0,18.0,1.0,21.0,-4.0,21.0,12.0,18.0,20.0,16.0,16.0,18.0,7.0,7.0,8.0,5.0,7.0,2.0,24.0,3.0,3.0,28891.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,25.0,15.0,25.0,25.0,15.0,15.0,1,10,2,2,5,Missing value,0,0,4.0,0,Psychology,2.0,Israel,"22,442",1.0,3.0,1.0,academia
6224,580.0,43.0,4.0,19.0,6.0,20.0,39.0,-23.0,24.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,9.0,8.0,7.0,6.0,5.0,24.0,1.0,1.0,28891.000000000004,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,16,Missing value,0,0,3.0,1,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6225,579.0,43.0,4.0,19.0,4.0,19.0,38.0,-61.0,23.0,50.0,10.0,20.0,10.0,10.0,0.0,3.0,7.0,10.0,4.0,8.0,2.0,24.0,1.0,1.0,33738.23034819983,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,14,Missing value,0,0,1.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6226,578.0,43.0,4.0,19.0,1.0,17.0,37.0,-2.0,27.0,10.0,10.0,30.0,25.0,10.0,15.0,4.0,7.0,8.0,2.0,6.0,2.0,24.0,1.0,1.0,28890.999999999996,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,11,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6227,577.0,43.0,4.0,19.0,15.0,16.0,36.0,5.0,26.0,20.0,25.0,20.0,15.0,15.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,6,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6228,576.0,43.0,4.0,19.0,7.0,15.0,35.0,26.0,25.0,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8.0,8.0,8.0,7.0,7.0,24.0,1.0,1.0,28891.000000000004,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,17,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6229,575.0,43.0,4.0,19.0,11.0,14.0,34.0,-7.0,21.0,30.0,5.0,30.0,15.0,15.0,5.0,4.0,4.0,6.0,4.0,6.0,3.0,24.0,1.0,1.0,28891.000000000004,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,2,Missing value,0,0,4.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6230,574.0,43.0,4.0,19.0,9.0,13.0,33.0,9.0,30.0,30.0,20.0,30.0,10.0,0.0,10.0,5.0,7.0,7.0,5.0,7.0,5.0,24.0,1.0,1.0,28891.000000000004,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,19,Missing value,0,1,2.0,1,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6231,573.0,43.0,4.0,19.0,8.0,12.0,32.0,-13.0,27.0,50.0,0.0,50.0,0.0,0.0,0.0,5.0,7.0,7.0,6.0,9.0,5.0,24.0,1.0,1.0,28890.999999999996,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,18,Missing value,0,0,4.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6232,572.0,43.0,4.0,19.0,17.0,11.0,31.0,-48.0,24.0,35.0,10.0,20.0,20.0,10.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,8,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6233,571.0,43.0,4.0,19.0,5.0,10.0,30.0,21.0,23.0,10.0,20.0,20.0,20.0,20.0,10.0,4.0,6.0,6.0,5.0,7.0,6.0,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,15,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6234,570.0,43.0,4.0,19.0,18.0,9.0,29.0,31.0,22.0,20.0,22.0,18.0,15.0,15.0,10.0,5.0,7.0,5.0,3.0,5.0,3.9730273849572133,24.0,1.0,1.0,28891.000000000004,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,9,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6235,569.0,43.0,4.0,19.0,10.0,8.0,28.0,0.7340540870918806,26.0,13.83409787541505,14.522717320835644,18.90454346416713,20.000000000000004,22.73864133958218,10.000000000000002,4.0,6.0,5.0,4.0,4.0,3.0,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,1,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6236,568.0,43.0,4.0,19.0,13.0,7.0,27.0,-16.0,22.0,17.0,10.0,18.0,20.0,25.0,10.0,1.0,6.0,7.0,6.0,4.0,3.0,24.0,1.0,1.0,28890.999999999996,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,4,Missing value,0,0,3.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6237,567.0,43.0,4.0,19.0,3.0,6.0,26.0,-2.0,23.0,20.0,20.0,20.0,15.0,15.0,10.0,2.0,6.0,7.0,1.0,7.0,2.0,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,13,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6238,566.0,43.0,4.0,19.0,2.0,5.0,25.0,-2.0,25.0,20.0,20.0,15.0,15.0,15.0,15.0,4.0,5.0,10.0,4.0,10.0,4.0,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,12,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6239,565.0,43.0,4.0,19.0,19.0,4.0,24.0,-32.0,27.0,10.0,20.0,20.0,15.0,20.0,15.0,7.0,8.0,8.0,8.0,4.0,2.9999999999999996,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,10,Missing value,0,1,2.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6240,564.0,43.0,4.0,19.0,12.0,3.0,23.0,-35.0,21.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,7.0,8.0,6.0,6.0,7.0,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,3,Missing value,1,0,4.0,1,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6241,563.0,43.0,4.0,19.0,16.0,2.0,22.0,-4.0,27.0,20.0,20.0,20.0,10.0,10.0,20.0,5.0,7.0,7.0,5.0,7.0,3.0,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,7,Missing value,0,0,1.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6242,562.0,43.0,4.0,19.0,14.0,1.0,21.0,43.0,21.0,12.0,18.0,20.0,16.0,16.0,18.0,5.0,8.0,8.0,4.0,9.0,3.0,24.0,1.0,1.0,28891.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,1,8,2,2,5,Missing value,0,0,4.0,0,Economics,2.0,Spain,"6,7",6.0,6.0,3.0,Academic
6243,561.0,42.0,3.0,19.0,3.0,20.0,39.0,52.0,24.0,20.0,20.0,20.0,15.0,15.0,10.0,5.0,5.0,9.0,7.0,9.0,5.030074007596772,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,16,Missing value,0,0,3.0,1,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6244,560.0,42.0,3.0,19.0,1.0,19.0,38.0,13.0,23.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,8.0,10.0,7.0,7.0,7.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,14,Missing value,0,0,1.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6245,559.0,42.0,3.0,19.0,17.0,17.0,37.0,7.0,27.0,10.0,10.0,30.0,25.0,10.0,15.0,4.0,4.0,6.0,7.0,5.0,4.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,11,Missing value,0,0,2.0,1,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6246,558.0,42.0,3.0,19.0,12.0,16.0,36.0,29.0,26.0,20.0,25.0,20.0,15.0,15.0,5.0,2.0,2.0,4.0,1.0,5.0,1.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,6,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6247,557.0,42.0,3.0,19.0,4.0,15.0,35.0,19.0,25.0,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8.0,9.0,8.0,7.0,9.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,17,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6248,556.0,42.0,3.0,19.0,8.0,14.0,34.0,35.0,21.0,30.0,5.0,30.0,15.0,15.0,5.0,5.0,4.0,5.0,6.0,7.0,6.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,2,Missing value,0,1,4.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6249,555.0,42.0,3.0,19.0,6.0,13.0,33.0,77.0,30.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,6.0,6.0,6.0,5.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,19,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6250,554.0,42.0,3.0,19.0,5.0,12.0,32.0,54.0,27.0,50.0,0.0,50.0,0.0,0.0,0.0,5.0,6.0,6.0,7.0,8.0,3.0000000000000004,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,18,Missing value,0,1,4.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6251,553.0,42.0,3.0,19.0,14.0,11.0,31.0,47.0,24.0,35.0,10.0,20.0,20.0,10.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,8,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6252,552.0,42.0,3.0,19.0,2.0,10.0,30.0,46.0,23.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,7.0,8.0,7.0,8.0,7.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,15,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6253,551.0,42.0,3.0,19.0,15.0,9.0,29.0,1.0,22.0,20.0,22.0,18.0,15.0,15.0,10.0,6.0,8.0,7.0,5.0,5.0,3.0000000000000004,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,9,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6254,550.0,42.0,3.0,19.0,7.0,8.0,28.0,21.792253902066506,26.0,32.576137356855654,5.279958376710409,33.104133194526696,10.559916753420818,13.199895941776024,5.279958376710409,3.0,5.0,8.0,5.0,8.0,3.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,1,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6255,549.0,42.0,3.0,19.0,10.0,7.0,27.0,-7.0,22.0,17.0,10.0,18.0,20.0,25.0,10.0,1.0,4.0,6.0,2.0,6.0,1.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,4,Missing value,0,0,3.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6256,548.0,42.0,3.0,19.0,19.0,6.0,26.0,4.0,23.0,20.0,20.0,20.0,15.0,15.0,10.0,2.0,5.0,5.0,3.0,7.0,3.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,13,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6257,547.0,42.0,3.0,19.0,18.0,5.0,25.0,58.0,25.0,20.0,20.0,15.0,15.0,15.0,15.0,6.0,7.0,8.0,7.0,9.0,7.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,12,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6258,546.0,42.0,3.0,19.0,16.0,4.0,24.0,9.0,27.0,10.0,20.0,20.0,15.0,20.0,15.0,6.0,8.0,6.630261369331875,7.0,7.543420456443958,3.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,10,Missing value,0,0,2.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6259,545.0,42.0,3.0,19.0,9.0,3.0,23.0,41.0,21.0,10.0,20.0,40.0,10.0,10.0,10.0,6.0,6.0,7.0,6.0,6.0,6.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,3,Missing value,0,1,4.0,1,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6260,544.0,42.0,3.0,19.0,13.0,2.0,22.0,44.0,27.0,20.0,20.0,20.0,10.0,10.0,20.0,5.0,6.0,6.0,5.0,6.0,3.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,7,Missing value,0,0,1.0,0,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6261,543.0,42.0,3.0,19.0,11.0,1.0,21.0,46.0,21.0,12.0,18.0,20.0,16.0,16.0,18.0,8.0,9.0,8.0,8.0,7.0,6.0,23.0,1.0,6.0,28891.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,1,6,2,2,5,Missing value,0,1,4.0,1,Mechanical Engineering,4.0,San Francisco(home)/Los Angeles(undergrad),"94,133",2.0,7.0,4.0,Engineer
6262,542.0,41.0,2.0,19.0,2.0,20.0,39.0,-43.0,24.0,20.0,20.0,20.0,15.0,15.0,10.0,3.0,10.0,9.0,6.0,8.0,3.385523882650724,30.0,1.0,1.0,35012.28003136299,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,16,Missing value,0,0,3.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6263,541.0,41.0,2.0,19.0,19.0,19.0,38.0,-19.0,23.0,50.0,10.0,20.0,10.0,10.0,0.0,1.0,1.0,10.0,1.0,10.0,1.0,30.0,1.0,1.0,35841.3003464434,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,14,Missing value,0,0,1.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6264,540.0,41.0,2.0,19.0,16.0,17.0,37.0,-14.0,27.0,10.0,10.0,30.0,25.0,10.0,15.0,2.0,5.0,6.0,3.0,4.0,3.0,30.0,1.0,1.0,28891.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,11,Missing value,0,0,2.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6265,539.0,41.0,2.0,19.0,11.0,16.0,36.0,-39.0,26.0,20.0,25.0,20.0,15.0,15.0,5.0,1.0,2.0,2.0,1.0,8.0,2.0,30.0,1.0,1.0,34983.02924506859,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,6,Missing value,0,0,2.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6266,538.0,41.0,2.0,19.0,3.0,15.0,35.0,-27.0,25.0,20.0,23.0,23.0,22.0,7.0,5.0,5.0,9.0,8.0,6.0,7.0,6.0,30.0,1.0,1.0,35632.63281939023,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,17,Missing value,0,0,2.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6267,537.0,41.0,2.0,19.0,7.0,14.0,34.0,-2.0,21.0,30.0,5.0,30.0,15.0,15.0,5.0,3.0,4.0,7.0,4.0,4.0,2.0,30.0,1.0,1.0,35627.98419711127,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,2,Missing value,0,1,4.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6268,536.0,41.0,2.0,19.0,5.0,13.0,33.0,41.0,30.0,30.0,20.0,30.0,10.0,0.0,10.0,2.0,6.0,7.0,4.0,6.0,2.0,30.0,1.0,1.0,28891.000000000004,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,19,Missing value,0,0,2.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6269,535.0,41.0,2.0,19.0,4.0,12.0,32.0,-22.0,27.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,8.0,9.0,4.2612038749637415,9.0,7.0,30.0,1.0,1.0,35267.33795822399,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,18,Missing value,0,1,4.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6270,534.0,41.0,2.0,19.0,13.0,11.0,31.0,-43.0,24.0,35.0,10.0,20.0,20.0,10.0,5.0,3.0,6.0,6.0,3.0,6.0,2.0,30.0,1.0,1.0,35150.79966305855,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,8,Missing value,0,0,2.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6271,533.0,41.0,2.0,19.0,1.0,10.0,30.0,-44.0,23.0,10.0,20.0,20.0,20.0,20.0,10.0,8.0,9.0,8.0,5.0,9.0,5.0,30.0,1.0,1.0,35316.16789584652,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,15,Missing value,0,0,2.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
6272,532.0,41.0,2.0,19.0,14.0,9.0,29.0,-57.0,22.0,20.0,22.0,18.0,15.0,15.0,10.0,4.0,8.0,6.0,3.0,6.0,2.936676038208338,30.0,1.0,1.0,35347.97694128004,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,7.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,1,4,2,2,9,Missing value,0,0,2.0,0,law,4.0,China,"10,027",2.0,6.0,5.0,law
