iid_pid,race,date,career_c,age_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,clubbing,concerts,music,match
1019,2.0,7.0,2.0,27.0,6.0,8.0,7.0,6.0,6.0,5.0,34.0,5.0,7.0,8.0,7.0,0
1018,2.0,7.0,2.0,26.0,6.0,8.0,9.0,7.0,7.0,7.0,34.0,5.0,7.0,8.0,7.0,0
1017,2.0,7.0,2.0,32.0,5.0,7.0,8.0,10.0,6.0,9.0,34.0,5.0,7.0,8.0,7.0,0
1016,2.0,7.0,2.0,22.0,7.0,7.0,8.0,8.0,7.663718935759412,6.0,34.0,5.0,7.0,8.0,7.0,0
1015,2.0,7.0,2.0,30.0,4.0,7.0,8.0,7.0,7.0,4.0,34.0,5.0,7.0,8.0,7.0,0
1014,2.0,7.0,2.0,28.0,4.0,7.0,8.0,5.0,7.0,3.0,34.0,5.0,7.0,8.0,7.0,0
1013,2.0,7.0,2.0,39.0,10.0,10.0,10.0,6.363449643444507,7.018356443902077,6.369249949372564,34.0,5.0,7.0,8.0,7.0,0
1012,2.0,7.0,2.0,29.0,4.0,6.0,7.0,7.0,7.0,7.0,34.0,5.0,7.0,8.0,7.0,0
1011,2.0,7.0,2.0,26.0,6.0,7.0,7.0,8.0,6.733803720662214,5.919817138041911,34.0,5.0,7.0,8.0,7.0,0
1010,2.0,7.0,2.0,26.0,6.0,6.0,7.0,8.0,4.0,6.0,34.0,5.0,7.0,8.0,7.0,0
1009,2.0,7.0,2.0,28.0,6.0,6.0,6.0,7.0,7.0,6.0,34.0,5.0,7.0,8.0,7.0,1
1008,6.0,5.0,1.0,23.0,5.0,8.0,7.0,6.0,8.0,5.0,24.0,3.0,9.0,6.0,8.0,0
1007,6.0,5.0,1.0,27.0,8.0,6.0,8.0,5.0,8.0,5.0,24.0,3.0,9.0,6.0,8.0,1
1006,6.0,5.0,1.0,24.0,3.0,7.0,4.0,2.0,3.0,2.0,24.0,3.0,9.0,6.0,8.0,0
1005,6.0,5.0,1.0,26.0,7.0,7.0,8.0,6.0,8.0,6.0,24.0,3.0,9.0,6.0,8.0,0
1004,6.0,5.0,1.0,28.0,6.0,8.0,8.0,8.0,8.0,5.0,24.0,3.0,9.0,6.0,8.0,1
1003,6.0,5.0,1.0,29.0,2.0,10.0,10.0,5.0,5.709316904631571,5.0,24.0,3.0,9.0,6.0,8.0,0
1002,6.0,5.0,1.0,24.666666666666668,5.333333333333333,7.0,6.333333333333333,4.333333333333333,6.333333333333333,4.0,24.0,3.0,9.0,6.0,8.0,0
1001,6.0,5.0,1.0,25.37520723493184,5.0,5.0,9.0,5.0,5.0,4.0,24.0,3.0,9.0,6.0,8.0,0
1000,6.0,5.0,1.0,22.0,8.0,8.0,10.0,10.0,9.0,7.0,24.0,3.0,9.0,6.0,8.0,0
999,6.0,5.0,1.0,23.0,3.0,10.0,9.0,2.0,9.0,3.0,24.0,3.0,9.0,6.0,8.0,0
998,2.0,7.0,5.0,23.0,7.0,7.0,7.0,7.0,7.0,5.0,25.0,3.0,8.0,8.0,8.0,0
997,2.0,7.0,5.0,27.0,6.0,6.0,6.0,5.0,6.0,4.0,25.0,3.0,8.0,8.0,8.0,0
996,2.0,7.0,5.0,24.0,3.0,8.0,8.0,7.0,8.0,3.0,25.0,3.0,8.0,8.0,8.0,0
995,2.0,7.0,5.0,26.0,6.0,8.0,8.0,7.0,7.0,8.0,25.0,3.0,8.0,8.0,8.0,1
994,2.0,7.0,5.0,28.0,5.0,8.0,8.0,8.0,7.0,4.0,25.0,3.0,8.0,8.0,8.0,0
993,2.0,7.0,5.0,29.0,9.0,10.0,10.0,9.0,10.0,8.0,25.0,3.0,8.0,8.0,8.0,0
992,2.0,7.0,5.0,24.694683843243624,0.0,2.0,3.0,0.0,5.0,0.0,25.0,3.0,8.0,8.0,8.0,0
991,2.0,7.0,5.0,25.341091706288253,6.0,5.0,9.0,4.0,8.0,5.0,25.0,3.0,8.0,8.0,8.0,1
990,2.0,7.0,5.0,22.0,8.0,9.0,10.0,10.0,9.0,10.0,25.0,3.0,8.0,8.0,8.0,0
989,2.0,7.0,5.0,23.0,3.0,10.0,7.0,3.0,5.0,2.0,25.0,3.0,8.0,8.0,8.0,0
988,2.0,4.0,7.0,23.0,7.0,7.0,7.0,8.0,8.0,5.0,22.0,7.0,6.0,7.0,6.0,0
987,2.0,4.0,7.0,27.0,6.0,6.0,7.0,6.0,5.0,4.0,22.0,7.0,6.0,7.0,6.0,0
986,2.0,4.0,7.0,24.0,4.0,5.0,5.0,5.0,8.0,5.0,22.0,7.0,6.0,7.0,6.0,0
985,2.0,4.0,7.0,26.0,7.0,8.0,8.0,7.0,9.0,7.0,22.0,7.0,6.0,7.0,6.0,0
984,2.0,4.0,7.0,28.0,6.0,5.0,7.0,8.0,9.0,4.0,22.0,7.0,6.0,7.0,6.0,0
983,2.0,4.0,7.0,29.0,7.0,10.0,10.0,9.0,7.605244620413317,4.0,22.0,7.0,6.0,7.0,6.0,0
982,2.0,4.0,7.0,24.666666666666668,5.666666666666667,6.0,6.333333333333333,6.333333333333333,7.0,4.666666666666667,22.0,7.0,6.0,7.0,6.0,0
981,2.0,4.0,7.0,29.0,4.0,8.0,8.0,7.0,8.0,4.0,22.0,7.0,6.0,7.0,6.0,0
980,2.0,4.0,7.0,22.0,10.0,10.0,10.0,10.0,10.0,9.0,22.0,7.0,6.0,7.0,6.0,0
979,2.0,4.0,7.0,23.0,4.0,10.0,9.0,8.0,9.0,7.0,22.0,7.0,6.0,7.0,6.0,0
978,2.0,6.0,7.0,23.0,7.0,7.0,7.0,7.0,6.0,7.0,22.0,8.0,9.0,6.0,8.0,0
977,2.0,6.0,7.0,27.0,6.0,6.0,7.0,6.0,6.0,6.0,22.0,8.0,9.0,6.0,8.0,0
976,2.0,6.0,7.0,24.0,3.0,8.0,5.0,3.0,7.0,1.0,22.0,8.0,9.0,6.0,8.0,0
975,2.0,6.0,7.0,26.0,7.0,7.0,6.0,6.0,7.0,7.0,22.0,8.0,9.0,6.0,8.0,0
974,2.0,6.0,7.0,28.0,7.0,7.0,8.0,8.0,8.0,5.0,22.0,8.0,9.0,6.0,8.0,0
973,2.0,6.0,7.0,29.0,10.0,4.0,8.0,1.0,1.0,3.0,22.0,8.0,9.0,6.0,8.0,0
972,2.0,6.0,7.0,25.22245197571692,6.0,6.0,0.0,0.0,2.0,2.0,22.0,8.0,9.0,6.0,8.0,0
971,2.0,6.0,7.0,26.03233273360567,5.0,9.0,9.0,6.0,5.0,4.0,22.0,8.0,9.0,6.0,8.0,0
970,2.0,6.0,7.0,22.0,10.0,10.0,10.0,10.0,9.0,9.0,22.0,8.0,9.0,6.0,8.0,0
969,2.0,6.0,7.0,23.0,3.0,10.0,5.0,3.0,5.0,4.0,22.0,8.0,9.0,6.0,8.0,0
968,2.0,6.0,14.0,23.0,5.0,7.0,7.0,5.0,7.0,5.0,21.0,6.0,7.0,6.0,8.0,0
967,2.0,6.0,14.0,27.0,5.0,6.0,6.0,4.0,7.0,5.0,21.0,6.0,7.0,6.0,8.0,0
966,2.0,6.0,14.0,24.0,1.0,7.0,5.0,3.0,5.0,1.0,21.0,6.0,7.0,6.0,8.0,0
965,2.0,6.0,14.0,26.0,7.0,8.0,8.0,7.0,8.0,8.0,21.0,6.0,7.0,6.0,8.0,0
964,2.0,6.0,14.0,28.0,6.0,9.0,8.0,8.0,8.0,5.0,21.0,6.0,7.0,6.0,8.0,1
963,2.0,6.0,14.0,29.0,2.0,10.0,10.0,1.0,7.0,2.0,21.0,6.0,7.0,6.0,8.0,0
962,2.0,6.0,14.0,24.666666666666668,3.6666666666666665,6.666666666666667,6.0,4.0,6.333333333333333,3.6666666666666665,21.0,6.0,7.0,6.0,8.0,0
961,2.0,6.0,14.0,25.653446652740648,6.0,8.0,9.0,5.0,9.0,7.0,21.0,6.0,7.0,6.0,8.0,1
960,2.0,6.0,14.0,22.0,10.0,9.0,9.0,8.0,8.0,7.0,21.0,6.0,7.0,6.0,8.0,1
959,2.0,6.0,14.0,23.0,3.0,10.0,8.0,6.0,7.0,7.0,21.0,6.0,7.0,6.0,8.0,0
958,2.0,2.0,7.0,23.0,7.0,7.0,8.0,7.0,7.0,6.0,26.0,5.0,5.0,5.0,8.0,0
957,2.0,2.0,7.0,27.0,5.0,6.0,8.0,6.0,8.0,4.0,26.0,5.0,5.0,5.0,8.0,0
956,2.0,2.0,7.0,24.0,6.0,6.0,9.0,8.0,8.0,5.0,26.0,5.0,5.0,5.0,8.0,0
955,2.0,2.0,7.0,26.0,7.0,7.0,8.0,7.0,8.0,7.0,26.0,5.0,5.0,5.0,8.0,0
954,2.0,2.0,7.0,28.0,6.0,5.0,6.0,8.0,8.0,4.0,26.0,5.0,5.0,5.0,8.0,0
953,2.0,2.0,7.0,29.0,6.0,10.0,10.0,8.0,8.0,8.0,26.0,5.0,5.0,5.0,8.0,0
952,2.0,2.0,7.0,24.666666666666668,6.0,6.333333333333333,8.333333333333334,7.0,7.666666666666667,5.0,26.0,5.0,5.0,5.0,8.0,0
951,2.0,2.0,7.0,25.16959456805131,5.0,9.0,9.0,9.0,9.0,5.0,26.0,5.0,5.0,5.0,8.0,0
950,2.0,2.0,7.0,22.0,8.0,10.0,10.0,10.0,10.0,10.0,26.0,5.0,5.0,5.0,8.0,0
949,2.0,2.0,7.0,23.0,4.0,7.0,9.0,9.0,10.0,7.0,26.0,5.0,5.0,5.0,8.0,1
948,2.0,6.0,7.0,23.0,7.0,7.0,7.0,7.0,8.0,6.0,28.0,2.0,9.0,6.0,7.0,0
947,2.0,6.0,7.0,27.0,7.0,7.0,8.0,6.0,4.0,4.0,28.0,2.0,9.0,6.0,7.0,0
946,2.0,6.0,7.0,24.0,6.0,7.0,8.0,5.0,6.0,5.0,28.0,2.0,9.0,6.0,7.0,0
945,2.0,6.0,7.0,26.0,8.0,8.0,8.0,8.0,8.0,8.0,28.0,2.0,9.0,6.0,7.0,1
944,2.0,6.0,7.0,28.0,8.0,8.0,8.0,8.0,8.0,5.0,28.0,2.0,9.0,6.0,7.0,0
943,2.0,6.0,7.0,29.0,9.0,9.0,10.0,9.0,6.559630626269891,4.0,28.0,2.0,9.0,6.0,7.0,0
942,2.0,6.0,7.0,24.673860108249148,6.0,4.0,6.0,6.0,6.0,4.0,28.0,2.0,9.0,6.0,7.0,0
941,2.0,6.0,7.0,25.461520067780867,8.0,8.0,9.0,9.0,7.0,8.0,28.0,2.0,9.0,6.0,7.0,0
940,2.0,6.0,7.0,22.0,9.0,8.0,7.0,8.0,9.0,9.0,28.0,2.0,9.0,6.0,7.0,0
939,2.0,6.0,7.0,23.0,5.0,10.0,8.0,5.0,8.0,6.0,28.0,2.0,9.0,6.0,7.0,1
938,1.0,4.0,6.0,23.0,7.0,7.0,7.0,7.0,7.0,6.0,27.0,1.0,7.0,7.0,7.0,0
937,1.0,4.0,6.0,27.0,4.0,5.0,7.0,4.0,5.0,3.0,27.0,1.0,7.0,7.0,7.0,0
936,1.0,4.0,6.0,24.0,7.0,7.0,8.0,5.0,5.0,5.0,27.0,1.0,7.0,7.0,7.0,0
935,1.0,4.0,6.0,26.0,6.0,7.0,7.0,5.0,6.0,6.0,27.0,1.0,7.0,7.0,7.0,0
934,1.0,4.0,6.0,28.0,7.0,7.0,8.0,7.0,8.0,6.0,27.0,1.0,7.0,7.0,7.0,0
933,1.0,4.0,6.0,29.0,5.0,1.0,9.0,1.0,1.0,1.0,27.0,1.0,7.0,7.0,7.0,0
932,1.0,4.0,6.0,27.3707726148052,3.0,4.0,9.0,2.0,9.0,6.0,27.0,1.0,7.0,7.0,7.0,0
931,1.0,4.0,6.0,24.544375201084293,6.0,7.0,9.0,8.0,7.0,5.0,27.0,1.0,7.0,7.0,7.0,0
930,1.0,4.0,6.0,22.0,7.0,6.0,9.0,7.0,7.0,7.0,27.0,1.0,7.0,7.0,7.0,0
929,1.0,4.0,6.0,23.0,3.0,7.0,5.0,3.0,5.0,2.0,27.0,1.0,7.0,7.0,7.0,0
928,6.0,5.0,1.0,23.0,6.0,7.0,7.0,7.0,7.0,6.0,22.0,1.0,4.0,9.0,9.0,0
927,6.0,5.0,1.0,27.0,7.0,7.0,7.0,6.0,5.0,5.0,22.0,1.0,4.0,9.0,9.0,0
926,6.0,5.0,1.0,24.0,7.0,7.0,7.0,5.0,5.0,5.0,22.0,1.0,4.0,9.0,9.0,1
925,6.0,5.0,1.0,26.0,8.0,9.0,9.0,9.0,8.0,8.0,22.0,1.0,4.0,9.0,9.0,1
924,6.0,5.0,1.0,28.0,6.0,8.0,7.0,8.0,7.0,3.0,22.0,1.0,4.0,9.0,9.0,0
923,6.0,5.0,1.0,29.0,7.0,10.0,10.0,3.0,6.537862451962639,3.0,22.0,1.0,4.0,9.0,9.0,0
922,6.0,5.0,1.0,24.666666666666668,6.666666666666667,7.0,7.0,6.0,5.666666666666667,5.333333333333333,22.0,1.0,4.0,9.0,9.0,0
921,6.0,5.0,1.0,24.88451082127615,7.0,7.0,8.0,5.0,5.395115593998608,4.0,22.0,1.0,4.0,9.0,9.0,0
920,6.0,5.0,1.0,22.0,8.0,8.0,8.0,7.0,8.0,1.0,22.0,1.0,4.0,9.0,9.0,0
919,6.0,5.0,1.0,23.0,3.0,9.0,9.0,7.0,9.0,7.0,22.0,1.0,4.0,9.0,9.0,0
918,3.0,6.0,7.0,23.0,6.0,7.0,8.0,7.0,8.0,6.0,29.0,1.0,4.0,4.0,6.0,0
917,3.0,6.0,7.0,27.0,7.0,7.0,8.0,6.0,8.0,5.0,29.0,1.0,4.0,4.0,6.0,0
916,3.0,6.0,7.0,24.0,2.0,7.0,7.0,5.0,4.0,2.0,29.0,1.0,4.0,4.0,6.0,0
915,3.0,6.0,7.0,26.0,6.0,7.0,7.0,7.0,8.0,6.0,29.0,1.0,4.0,4.0,6.0,0
914,3.0,6.0,7.0,28.0,5.0,8.0,7.0,8.0,8.0,3.0,29.0,1.0,4.0,4.0,6.0,0
913,3.0,6.0,7.0,29.0,9.0,10.0,10.0,5.0,6.708057017098917,5.171166098150963,29.0,1.0,4.0,4.0,6.0,1
912,3.0,6.0,7.0,24.666666666666668,5.0,7.0,7.666666666666667,6.0,6.666666666666667,4.333333333333333,29.0,1.0,4.0,4.0,6.0,0
911,3.0,6.0,7.0,29.0,4.0,9.0,9.0,8.0,8.0,5.0,29.0,1.0,4.0,4.0,6.0,0
910,3.0,6.0,7.0,22.0,8.0,7.0,7.0,7.0,7.0,7.0,29.0,1.0,4.0,4.0,6.0,0
909,3.0,6.0,7.0,23.0,2.0,6.0,2.0,3.0,2.0,3.0,29.0,1.0,4.0,4.0,6.0,0
908,6.0,5.0,3.0,24.0,6.0,7.0,6.0,8.0,6.0,5.0,23.0,6.0,9.0,8.0,8.0,0
907,6.0,5.0,3.0,25.0,7.0,9.0,8.0,9.0,5.0,6.0,23.0,6.0,9.0,8.0,8.0,0
906,6.0,5.0,3.0,22.0,6.0,8.0,7.0,7.0,6.0,5.0,23.0,6.0,9.0,8.0,8.0,0
905,6.0,5.0,3.0,22.0,5.0,7.0,7.0,7.0,6.0,7.0,23.0,6.0,9.0,8.0,8.0,0
904,6.0,5.0,3.0,21.0,8.0,8.0,9.0,9.0,8.0,6.0,23.0,6.0,9.0,8.0,8.0,0
903,6.0,5.0,3.0,26.0,7.0,7.0,7.0,7.0,7.0,8.0,23.0,6.0,9.0,8.0,8.0,0
902,6.0,5.0,3.0,28.0,5.0,6.0,5.0,8.0,6.0,2.0,23.0,6.0,9.0,8.0,8.0,0
901,6.0,5.0,3.0,27.0,6.0,7.0,6.0,7.0,5.0,3.0,23.0,6.0,9.0,8.0,8.0,0
900,6.0,5.0,3.0,22.0,7.0,6.0,7.0,8.0,7.0,7.0,23.0,6.0,9.0,8.0,8.0,0
899,6.0,5.0,3.0,29.0,8.0,8.0,8.0,8.0,6.0,8.0,23.0,6.0,9.0,8.0,8.0,0
898,4.0,6.0,9.0,24.0,6.0,6.0,7.0,5.0,6.0,5.0,27.0,6.0,3.0,9.0,9.0,1
897,4.0,6.0,9.0,25.0,8.0,7.0,7.0,9.0,6.0,8.0,27.0,6.0,3.0,9.0,9.0,0
896,4.0,6.0,9.0,22.0,3.0,7.0,6.0,6.0,5.0,5.0,27.0,6.0,3.0,9.0,9.0,0
895,4.0,6.0,9.0,22.0,6.0,7.0,8.0,4.0,7.0,6.0,27.0,6.0,3.0,9.0,9.0,0
894,4.0,6.0,9.0,21.0,7.0,7.0,9.0,8.0,8.0,5.0,27.0,6.0,3.0,9.0,9.0,0
893,4.0,6.0,9.0,26.0,6.0,6.0,9.0,6.0,6.0,5.0,27.0,6.0,3.0,9.0,9.0,0
892,4.0,6.0,9.0,28.0,4.0,6.0,8.0,4.0,9.0,1.0,27.0,6.0,3.0,9.0,9.0,0
891,4.0,6.0,9.0,27.0,3.0,4.0,6.0,3.0,7.0,2.0,27.0,6.0,3.0,9.0,9.0,0
890,4.0,6.0,9.0,22.0,6.0,6.0,8.0,6.0,7.0,6.0,27.0,6.0,3.0,9.0,9.0,0
889,4.0,6.0,9.0,29.0,4.0,6.0,6.0,5.0,4.0,4.0,27.0,6.0,3.0,9.0,9.0,0
888,4.0,6.0,10.0,24.0,5.0,6.0,6.0,7.0,6.0,5.0,24.0,1.0,2.0,4.0,5.0,0
887,4.0,6.0,10.0,25.0,7.0,8.0,7.0,7.0,3.0,5.0,24.0,1.0,2.0,4.0,5.0,0
886,4.0,6.0,10.0,22.0,4.0,8.0,7.0,6.0,7.0,5.0,24.0,1.0,2.0,4.0,5.0,0
885,4.0,6.0,10.0,22.0,5.0,8.0,8.0,5.0,7.0,6.0,24.0,1.0,2.0,4.0,5.0,0
884,4.0,6.0,10.0,21.0,6.0,4.0,6.0,7.0,7.820686224930557,4.944561317480651,24.0,1.0,2.0,4.0,5.0,0
883,4.0,6.0,10.0,26.0,5.0,7.0,9.0,7.0,5.0,4.0,24.0,1.0,2.0,4.0,5.0,0
882,4.0,6.0,10.0,28.0,1.0,6.0,8.0,7.0,9.0,3.238634075422695,24.0,1.0,2.0,4.0,5.0,0
881,4.0,6.0,10.0,27.0,4.0,7.0,7.0,6.0,5.0,3.0,24.0,1.0,2.0,4.0,5.0,0
880,4.0,6.0,10.0,22.0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,1.0,2.0,4.0,5.0,1
879,4.0,6.0,10.0,29.0,2.0,6.0,7.0,5.0,6.0,4.0,24.0,1.0,2.0,4.0,5.0,0
878,3.0,7.0,1.0,24.0,6.0,5.0,6.0,4.0,5.0,5.0,26.0,1.0,7.0,7.0,9.0,0
877,3.0,7.0,1.0,25.0,10.0,9.0,9.0,9.0,7.0,8.0,26.0,1.0,7.0,7.0,9.0,1
876,3.0,7.0,1.0,22.0,7.0,7.0,7.0,6.0,5.0,5.0,26.0,1.0,7.0,7.0,9.0,0
875,3.0,7.0,1.0,22.0,7.0,7.0,7.0,7.0,7.0,7.0,26.0,1.0,7.0,7.0,9.0,0
874,3.0,7.0,1.0,21.0,10.0,6.0,8.0,10.0,6.0,7.390674201104853,26.0,1.0,7.0,7.0,9.0,0
873,3.0,7.0,1.0,26.0,8.0,6.0,7.0,5.0,6.0,7.0,26.0,1.0,7.0,7.0,9.0,0
872,3.0,7.0,1.0,28.0,8.0,6.0,8.0,6.0,7.0,4.21397999385211,26.0,1.0,7.0,7.0,9.0,1
871,3.0,7.0,1.0,27.0,8.0,7.0,6.0,5.0,5.0,4.0,26.0,1.0,7.0,7.0,9.0,0
870,3.0,7.0,1.0,22.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,1.0,7.0,7.0,9.0,1
869,3.0,7.0,1.0,29.0,9.0,8.0,8.0,8.0,7.0,5.0,26.0,1.0,7.0,7.0,9.0,0
868,2.0,5.0,2.0,24.0,6.0,7.0,8.0,6.0,5.0,7.0,28.0,1.0,5.0,8.0,10.0,1
867,2.0,5.0,2.0,25.0,5.0,9.0,10.0,7.0,8.0,7.0,28.0,1.0,5.0,8.0,10.0,0
866,2.0,5.0,2.0,22.0,3.0,7.0,7.0,3.0,6.0,5.0,28.0,1.0,5.0,8.0,10.0,0
865,2.0,5.0,2.0,22.0,5.0,8.0,7.0,5.0,6.0,5.0,28.0,1.0,5.0,8.0,10.0,0
864,2.0,5.0,2.0,21.0,6.0,6.0,8.0,7.0,7.0,2.0,28.0,1.0,5.0,8.0,10.0,1
863,2.0,5.0,2.0,26.0,5.0,8.0,9.0,7.0,5.0,5.0,28.0,1.0,5.0,8.0,10.0,0
862,2.0,5.0,2.0,28.0,2.0,8.0,8.0,4.0,6.0,3.0,28.0,1.0,5.0,8.0,10.0,0
861,2.0,5.0,2.0,27.0,4.0,6.0,6.0,5.0,5.0,2.0,28.0,1.0,5.0,8.0,10.0,0
860,2.0,5.0,2.0,22.0,0.0,6.0,5.0,4.0,3.0,2.0,28.0,1.0,5.0,8.0,10.0,0
859,2.0,5.0,2.0,29.0,3.0,6.0,7.742913252823548,5.0,6.0,5.0,28.0,1.0,5.0,8.0,10.0,0
858,6.0,6.0,6.0,24.0,5.0,6.0,7.0,6.0,5.0,5.0,29.0,3.0,5.0,6.0,9.0,0
857,6.0,6.0,6.0,25.0,6.0,8.0,8.0,7.0,7.0,5.0,29.0,3.0,5.0,6.0,9.0,0
856,6.0,6.0,6.0,22.0,4.0,7.0,6.0,6.0,7.0,5.0,29.0,3.0,5.0,6.0,9.0,0
855,6.0,6.0,6.0,22.0,5.0,8.0,7.0,6.0,5.0,5.0,29.0,3.0,5.0,6.0,9.0,0
854,6.0,6.0,6.0,21.0,4.0,8.0,6.0,6.0,5.0,1.0,29.0,3.0,5.0,6.0,9.0,0
853,6.0,6.0,6.0,26.0,6.0,6.0,6.0,8.0,6.0,5.0,29.0,3.0,5.0,6.0,9.0,0
852,6.0,6.0,6.0,28.0,4.0,7.0,7.0,4.0,4.0,2.873454162144821,29.0,3.0,5.0,6.0,9.0,0
851,6.0,6.0,6.0,27.0,3.0,6.0,5.0,4.0,6.0,4.0,29.0,3.0,5.0,6.0,9.0,0
850,6.0,6.0,6.0,22.0,6.0,6.0,5.0,10.0,7.0,6.0,29.0,3.0,5.0,6.0,9.0,0
849,6.0,6.0,6.0,29.0,5.0,8.0,7.0,8.0,8.0,6.0,29.0,3.0,5.0,6.0,9.0,1
848,99.0,99.0,99.0,24.0,5.666666666666667,6.333333333333333,6.333333333333333,6.666666666666667,6.0,5.0,24.666666666666668,4.333333333333333,4.666666666666667,7.0,7.333333333333333,0
847,99.0,99.0,99.0,25.0,7.0,7.0,7.0,2.0,3.0,2.0,23.620184172833888,5.363851405430123,5.335510422068462,5.608560089644869,6.742914754159584,0
846,99.0,99.0,99.0,22.0,4.333333333333333,7.666666666666667,6.666666666666667,6.333333333333333,6.0,5.0,24.666666666666668,4.333333333333333,4.666666666666667,7.0,7.333333333333333,0
845,99.0,99.0,99.0,22.0,6.0,7.0,7.0,3.0,5.0,3.0,27.307389377957616,1.0,5.0,7.307389377957616,8.614778755915232,0
844,99.0,99.0,99.0,21.0,7.0,6.333333333333333,8.0,8.0,7.333333333333333,4.333333333333333,24.666666666666668,4.333333333333333,4.666666666666667,7.0,7.333333333333333,0
843,99.0,99.0,99.0,26.0,6.0,6.666666666666667,8.333333333333334,6.666666666666667,6.0,5.666666666666667,24.666666666666668,4.333333333333333,4.666666666666667,7.0,7.333333333333333,0
842,99.0,99.0,99.0,28.0,5.0,8.0,6.0,6.0,5.680194305659524,4.0,30.660268458676097,4.874124830587896,3.52406475426642,9.248968395380905,9.248968395380905,0
841,99.0,99.0,99.0,27.0,5.0,7.0,6.0,4.0,4.0,6.0,26.14555773441678,8.41616992085051,4.738433041426318,7.58176709261916,8.160100067022741,0
840,99.0,99.0,99.0,22.0,6.0,5.666666666666667,6.666666666666667,6.333333333333333,6.333333333333333,6.0,24.666666666666668,4.333333333333333,4.666666666666667,7.0,7.333333333333333,0
839,99.0,99.0,99.0,29.0,4.0,7.0,6.333333333333333,4.333333333333333,4.666666666666667,4.0,34.666666666666664,3.6666666666666665,3.6666666666666665,8.666666666666666,8.666666666666666,0
838,99.0,99.0,99.0,24.0,7.0,6.0,6.0,6.0,8.0,5.0,24.43188141153916,6.498766437707518,4.533442513084181,6.362571256832911,7.965323924623337,0
837,99.0,99.0,99.0,25.0,8.0,8.0,7.0,8.0,5.0,9.0,25.723523977113786,4.588989284830674,5.796595731310156,7.358058448807202,7.710811127599534,1
836,99.0,99.0,99.0,22.0,5.0,7.0,7.0,6.0,6.0,5.0,25.333333333333336,3.333333333333333,5.333333333333334,6.0,7.333333333333334,0
835,99.0,99.0,99.0,22.0,6.0,7.0,7.0,7.0,6.0,6.0,25.54975297472615,3.5582007222229795,7.300164683515897,7.150082341757948,8.591662084894443,0
834,99.0,99.0,99.0,21.0,6.0,7.0,6.0,8.0,9.0,6.0,26.95260727562652,3.008053134985785,3.9551887555616414,7.302701575456188,7.642161260364952,1
833,99.0,99.0,99.0,26.0,6.0,6.0,7.0,8.0,6.0,7.0,21.0,10.0,3.0,3.0,5.0,0
832,99.0,99.0,99.0,28.0,4.0,7.0,4.0,2.0,3.0,1.0,26.576222157185697,6.071782616814862,5.324002387000282,6.899903766777436,8.027992838999154,0
831,99.0,99.0,99.0,27.0,6.0,7.0,5.0,6.0,5.0,6.0,23.612719553305936,5.828141092917996,6.892839600940266,8.038428819877419,8.689577193060773,0
830,99.0,99.0,99.0,22.0,6.0,5.666666666666667,6.666666666666667,6.333333333333333,6.333333333333333,6.0,24.666666666666668,4.333333333333333,4.666666666666667,7.0,7.333333333333333,0
829,99.0,99.0,99.0,29.0,5.0,8.0,8.0,7.096437248384364,9.0,8.0,26.221621380351067,4.272440700289542,6.340131065091572,6.737755897347814,8.69881241612812,0
828,2.0,5.0,9.0,24.0,6.0,8.0,7.0,6.0,5.0,5.0,22.0,10.0,5.0,9.0,9.0,0
827,2.0,5.0,9.0,25.0,7.0,6.0,6.0,8.0,6.0,5.0,22.0,10.0,5.0,9.0,9.0,0
826,2.0,5.0,9.0,22.0,6.0,8.0,6.0,6.0,6.0,5.0,22.0,10.0,5.0,9.0,9.0,0
825,2.0,5.0,9.0,22.0,5.0,8.0,8.0,7.0,7.0,7.0,22.0,10.0,5.0,9.0,9.0,0
824,2.0,5.0,9.0,21.0,6.0,9.0,8.0,6.0,8.0,6.0,22.0,10.0,5.0,9.0,9.0,1
823,2.0,5.0,9.0,26.0,5.0,8.0,7.0,5.0,5.0,4.0,22.0,10.0,5.0,9.0,9.0,0
822,2.0,5.0,9.0,28.0,4.0,7.0,7.0,5.0,5.0,3.185974359752528,22.0,10.0,5.0,9.0,9.0,0
821,2.0,5.0,9.0,27.0,5.0,6.0,6.0,5.0,5.0,4.0,22.0,10.0,5.0,9.0,9.0,0
820,2.0,5.0,9.0,22.0,5.0,10.0,7.0,5.0,4.0,1.0,22.0,10.0,5.0,9.0,9.0,0
819,2.0,5.0,9.0,29.0,4.0,7.0,7.0,6.0,6.0,5.0,22.0,10.0,5.0,9.0,9.0,0
818,2.0,3.0,9.0,24.0,8.0,6.0,6.0,7.0,7.0,5.0,23.0,10.0,7.0,6.0,9.0,0
817,2.0,3.0,9.0,25.0,8.0,10.0,8.0,8.0,10.0,5.0,23.0,10.0,7.0,6.0,9.0,0
816,2.0,3.0,9.0,22.0,7.0,7.0,6.0,5.0,4.0,5.0,23.0,10.0,7.0,6.0,9.0,0
815,2.0,3.0,9.0,22.0,7.0,8.0,7.0,5.0,7.0,5.0,23.0,10.0,7.0,6.0,9.0,0
814,2.0,3.0,9.0,21.0,9.0,8.0,8.0,10.0,9.0,6.0,23.0,10.0,7.0,6.0,9.0,0
